Property Address,Year,Fair Market Value,Sale Price,Acres,Year Built,Latitude,Longitude
140 CAMPBELL AVE 140.0 CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,315200.0,0.0,0.53,1959.0,32.016600176476,-80.844942631992
146 S CAMPBELL AVE 146.0 S CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,705400.0,527500.0,0.25,2004.0,32.016600176476,-80.844942631992
144 CAMPBELL AVE 144.0 CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,493900.0,495000.0,1.44,1962.0,32.016600176476,-80.844942631992
144 S CAMPBELL AVE 144.0 S CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,350000.0,50000.0,0.64,1970.0,32.016600176476,-80.844942631992
152 S CAMPBELL AVE 152.0 S CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,279800.0,315000.0,0.8,1976.0,32.016600176476,-80.844942631992
154 S CAMPBELL AVE 154.0 S CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,386800.0,26000.0,0.72,1989.0,32.016600176476,-80.844942631992
160 CAMPBELL AVE 160.0 CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,323500.0,0.0,0.11,1947.0,32.016600176476,-80.844942631992
162 S CAMBELL AVE 162.0 S CAMBELL AVE TYBEE ISLAND GA 31328.0,2021,206000.0,0.0,0.1,1965.0,32.016600176476,-80.844942631992
166 S CAMPBELL AVE 166.0 S CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,190500.0,234000.0,1.34,1940.0,32.016600176476,-80.844942631992
168 S CAMPBELL AVE 168.0 S CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,163400.0,150000.0,0.16,1940.0,32.016600176476,-80.844942631992
176 S CAMPBELL AVE 176.0 S CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,450700.0,350000.0,1.33,1990.0,32.016600176476,-80.844942631992
156 S CAMPBELL AVE 156.0 S CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,549100.0,0.0,0.75,1952.0,32.016600176476,-80.844942631992
163 S CAMPBELL AVE 163.0 S CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,844700.0,0.0,0.33,2003.0,32.016600176476,-80.844942631992
164 S CAMPBELL AVE 164.0 S CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,279300.0,360000.0,0.07,1940.0,32.016600176476,-80.844942631992
148 S CAMPBELL AVE 148.0 S CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,512700.0,580000.0,0.33,2003.0,32.016600176476,-80.844942631992
158 S CAMPBELL AVE 158.0 S CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,788800.0,585000.0,0.4,2004.0,32.016600176476,-80.844942631992
158 S CAMPBELL AVE 158.0 S CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,797600.0,575000.0,0.47,2004.0,32.016600176476,-80.844942631992
132 CAMPBELL AVE 132.0 CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,445600.0,0.0,0.73,1949.0,32.016600176476,-80.844942631992
174 S CAMPBELL AVE 174.0 S CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,569600.0,0.0,0.44,2016.0,32.016600176476,-80.844942631992
172 S CAMPBELL AVE 172.0 S CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,514400.0,185000.0,0.15,2017.0,32.016600176476,-80.844942631992
171 LEWIS AVE 171.0 LEWIS AVE TYBEE ISLAND GA 31328.0,2021,287600.0,0.0,0.19,1948.0,32.010467728067,-80.849156945702
169 LEWIS AVE 169.0 LEWIS AVE TYBEE ISLAND GA 31328.0,2021,300600.0,0.0,0.4,1991.0,32.010467728067,-80.849156945702
167 LEWIS AVE 167.0 LEWIS AVE TYBEE ISLAND GA 31328.0,2021,287800.0,0.0,0.29,1955.0,32.010467728067,-80.849156945702
165 LEWIS AVE 165.0 LEWIS AVE TYBEE ISLAND GA 31328.0,2021,297000.0,0.0,0.22,1958.0,32.010467728067,-80.849156945702
163 LEWIS AVE 163.0 LEWIS AVE TYBEE ISLAND GA 31328.0,2021,262400.0,36000.0,0.36,1955.0,32.010467728067,-80.849156945702
159 LEWIS AVE 159.0 LEWIS AVE TYBEE ISLAND GA 31328.0,2021,293100.0,0.0,0.53,1956.0,32.010467728067,-80.849156945702
157 LEWIS AVE 157.0 LEWIS AVE TYBEE ISLAND GA 31328.0,2021,256200.0,48500.0,0.59,1954.0,32.010467728067,-80.849156945702
153 LEWIS AVE 153.0 LEWIS AVE TYBEE ISLAND GA 31328.0,2021,195000.0,265000.0,0.17,1954.0,32.010467728067,-80.849156945702
151 LEWIS AVE 151.0 LEWIS AVE TYBEE ISLAND GA 31328.0,2021,368500.0,0.0,0.37,1954.0,32.010467728067,-80.849156945702
149 LEWIS AVE 149.0 LEWIS AVE TYBEE ISLAND GA 31328.0,2021,400100.0,40000.0,0.36,1998.0,32.010467728067,-80.849156945702
145 LEWIS AVE 145.0 LEWIS AVE TYBEE ISLAND GA 31328.0,2021,396900.0,0.0,0.42,1973.0,32.010467728067,-80.849156945702
143 LEWIS AVE 143.0 LEWIS AVE TYBEE ISLAND GA 31328.0,2021,313000.0,400000.0,0.47,1954.0,32.010467728067,-80.849156945702
141 LEWIS AVE 141.0 LEWIS AVE TYBEE ISLAND GA 31328.0,2021,246600.0,292000.0,0.47,1970.0,32.010467728067,-80.849156945702
139 LEWIS AVE 139.0 LEWIS AVE TYBEE ISLAND GA 31328.0,2021,326200.0,273500.0,0.5,1954.0,32.010467728067,-80.849156945702
137 LEWIS AVE 137.0 LEWIS AVE TYBEE ISLAND GA 31328.0,2021,228700.0,0.0,0.66,1973.0,32.010467728067,-80.849156945702
135 LEWIS AVE 135.0 LEWIS AVE TYBEE ISLAND GA 31328.0,2021,287000.0,0.0,0.69,1973.0,32.010467728067,-80.849156945702
133 LEWIS AVE 133.0 LEWIS AVE TYBEE ISLAND GA 31328.0,2021,361300.0,285000.0,0.1,1999.0,32.010467728067,-80.849156945702
133 LEWIS AVE 133.0 LEWIS AVE TYBEE ISLAND GA 31328.0,2021,344500.0,0.0,0.09,1977.0,32.010467728067,-80.849156945702
158 LEWIS AVE 158.0 LEWIS AVE TYBEE ISLAND GA 31328.0,2021,235000.0,0.0,0.75,1955.0,32.010467728067,-80.849156945702
160 LEWIS AVE 160.0 LEWIS AVE TYBEE ISLAND GA 31328.0,2021,460600.0,379000.0,0.45,2009.0,32.010467728067,-80.849156945702
164 LEWIS AVE 164.0 LEWIS AVE TYBEE ISLAND GA 31328.0,2021,315200.0,0.0,0.71,1973.0,32.010467728067,-80.849156945702
168 LEWIS AVE 168.0 LEWIS AVE TYBEE ISLAND GA 31328.0,2021,289800.0,0.0,0.31,1992.0,32.010467728067,-80.849156945702
170 LEWIS AVE 170.0 LEWIS AVE TYBEE ISLAND GA 31328.0,2021,244100.0,330000.0,0.33,1955.0,32.010467728067,-80.849156945702
172 LEWIS AVE 172.0 LEWIS AVE TYBEE ISLAND GA 31328.0,2021,254800.0,0.0,0.19,1955.0,32.010467728067,-80.849156945702
12 CAMPBELL AVE 12.0 CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,259400.0,0.0,0.19,1970.0,32.016600176476,-80.844942631992
4 NAYLOR LN 4.0 NAYLOR LN TYBEE ISLAND GA 31328.0,2021,235700.0,235000.0,0.16,1975.0,32.017997502368,-80.848516559854
2 NAYLOR LN 2.0 NAYLOR LN TYBEE ISLAND GA 31328.0,2021,358400.0,0.0,0.17,2001.0,32.017997502368,-80.848516559854
4 NAYLOR AVE 4.0 NAYLOR AVE TYBEE ISLAND GA 31328.0,2021,337800.0,8000.0,0.16,1985.0,32.017997502368,-80.848516559854
12 NAYLOR AVE 12.0 NAYLOR AVE TYBEE ISLAND GA 31328.0,2021,197800.0,191300.0,0.05,1986.0,32.017997502368,-80.848516559854
14 NAYLOR AVE 14.0 NAYLOR AVE TYBEE ISLAND GA 31328.0,2021,221800.0,200000.0,0.08,1986.0,32.017997502368,-80.848516559854
10 NAYLOR AVE 10.0 NAYLOR AVE TYBEE ISLAND GA 31328.0,2021,254300.0,235000.0,0.12,1986.0,32.017997502368,-80.848516559854
6 NAYLOR AVE 6.0 NAYLOR AVE TYBEE ISLAND GA 31328.0,2021,252600.0,8000.0,0.25,1979.0,32.017997502368,-80.848516559854
8 CAMPBELL AVE 8.0 CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,247500.0,0.0,0.12,1950.0,32.016600176476,-80.844942631992
10 CAMPBELL AVE 10.0 CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,371900.0,125000.0,0.12,1995.0,32.016600176476,-80.844942631992
125 S CAMPBELL AVE 125.0 S CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,400400.0,0.0,0.39,1994.0,32.016600176476,-80.844942631992
127 S CAMPBELL AVE 127.0 S CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,366700.0,410000.0,0.42,1980.0,32.016600176476,-80.844942631992
113 CAMPBELL AVE 113.0 CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,309600.0,190000.0,0.21,1980.0,32.016600176476,-80.844942631992
111 S CAMPBELL AVE 111.0 S CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,469900.0,469900.0,0.19,1977.0,32.016600176476,-80.844942631992
105 S CAMPBELL AVE 105.0 S CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,300800.0,185000.0,0.3,1975.0,32.016600176476,-80.844942631992
109 S CAMPBELL AVE 109.0 S CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,530000.0,94000.0,0.16,2014.0,32.016600176476,-80.844942631992
112 EAGLES NEST CIR 112.0 EAGLES NEST CIR TYBEE ISLAND GA 31328.0,2021,417300.0,385000.0,0.59,1986.0,32.015877564886,-80.850293831866
106 EAGLES NEST DR 106.0 EAGLES NEST DR TYBEE ISLAND GA 31328.0,2021,239200.0,225000.0,0.4,1985.0,32.015162673694,-80.851199438159
108 EAGLES NEST DR 108.0 EAGLES NEST DR TYBEE ISLAND GA 31328.0,2021,470200.0,46000.0,0.32,2012.0,32.015162673694,-80.851199438159
120 EAGLES NEST DR 120.0 EAGLES NEST DR TYBEE ISLAND GA 31328.0,2021,495300.0,625000.0,0.52,1988.0,32.015162673694,-80.851199438159
115 EAGLES NEST DR 115.0 EAGLES NEST DR TYBEE ISLAND GA 31328.0,2021,562700.0,0.0,0.96,1986.0,32.015162673694,-80.851199438159
113 EAGLES NEST DR 113.0 EAGLES NEST DR TYBEE ISLAND GA 31328.0,2021,556900.0,797000.0,0.8,1985.0,32.015162673694,-80.851199438159
111 EAGLES NEST DR 111.0 EAGLES NEST DR TYBEE ISLAND GA 31328.0,2021,401300.0,0.0,0.7,1984.0,32.015162673694,-80.851199438159
109 EAGLES NEST DR 109.0 EAGLES NEST DR TYBEE ISLAND GA 31328.0,2021,468400.0,15000.0,1.12,1983.0,32.015162673694,-80.851199438159
107 EAGLES NEST DR 107.0 EAGLES NEST DR TYBEE ISLAND GA 31328.0,2021,490900.0,450000.0,0.45,1983.0,32.015162673694,-80.851199438159
117 EAGLES NEST DR 117.0 EAGLES NEST DR TYBEE ISLAND GA 31328.0,2021,628000.0,0.0,1.36,1988.0,32.015162673694,-80.851199438159
202 EAGLES NEST LN 202.0 EAGLES NEST LN TYBEE ISLAND GA 31328.0,2021,768600.0,340000.0,1.07,1998.0,32.01678159897,-80.849964112988
204 EAGLES NEST LN 204.0 EAGLES NEST LN TYBEE ISLAND GA 31328.0,2021,447200.0,460000.0,0.29,1999.0,32.01678159897,-80.849964112988
206 EAGLES NEST LN 206.0 EAGLES NEST LN TYBEE ISLAND GA 31328.0,2021,348900.0,208000.0,0.3,1998.0,32.01678159897,-80.849964112988
208 EAGLES NEST LN 208.0 EAGLES NEST LN TYBEE ISLAND GA 31328.0,2021,303100.0,200000.0,0.29,1998.0,32.01678159897,-80.849964112988
210 EAGLES NEST LN 210.0 EAGLES NEST LN TYBEE ISLAND GA 31328.0,2021,525800.0,315000.0,0.32,2002.0,32.01678159897,-80.849964112988
212 EAGLES NEST DR 212.0 EAGLES NEST DR TYBEE ISLAND GA 31328.0,2021,399100.0,0.0,0.29,1998.0,32.015162673694,-80.851199438159
116 EAGLES NEST CIR 116.0 EAGLES NEST CIR TYBEE ISLAND GA 31328.0,2021,452600.0,141000.0,0.42,2002.0,32.015877564886,-80.850293831866
114 EAGLES NEST CIR 114.0 EAGLES NEST CIR TYBEE ISLAND GA 31328.0,2021,375100.0,500000.0,0.47,1989.0,32.015877564886,-80.850293831866
119 EAGLES NEST DR 119.0 EAGLES NEST DR TYBEE ISLAND GA 31328.0,2021,396000.0,95500.0,0.64,2016.0,32.015162673694,-80.851199438159
121 EAGLES NEST DR 121.0 EAGLES NEST DR TYBEE ISLAND GA 31328.0,2021,498000.0,0.0,0.44,2005.0,32.015162673694,-80.851199438159
125 EAGLES NEST DR 125.0 EAGLES NEST DR TYBEE ISLAND GA 31328.0,2021,571300.0,150000.0,0.4,2002.0,32.015162673694,-80.851199438159
127 EAGLES NEST DR 127.0 EAGLES NEST DR TYBEE ISLAND GA 31328.0,2021,1112300.0,0.0,1.32,2000.0,32.015162673694,-80.851199438159
129 EAGLES NEST DR 129.0 EAGLES NEST DR TYBEE ISLAND GA 31328.0,2021,991600.0,0.0,0.85,2015.0,32.015162673694,-80.851199438159
131 EAGLES NEST DR 131.0 EAGLES NEST DR TYBEE ISLAND GA 31328.0,2021,1663200.0,1486000.0,1.12,1989.0,32.015162673694,-80.851199438159
130 EAGLES NEST DR 130.0 EAGLES NEST DR TYBEE ISLAND GA 31328.0,2021,810900.0,649900.0,0.38,2000.0,32.015162673694,-80.851199438159
126 EAGLES NEST DR 126.0 EAGLES NEST DR TYBEE ISLAND GA 31328.0,2021,590900.0,142500.0,0.52,2000.0,32.015162673694,-80.851199438159
124 EAGLES NEST DR 124.0 EAGLES NEST DR TYBEE ISLAND GA 31328.0,2021,637100.0,257000.0,0.43,2005.0,32.015162673694,-80.851199438159
216 EAGLES NEST LN 216.0 EAGLES NEST LN TYBEE ISLAND GA 31328.0,2021,237500.0,0.0,0.12,1998.0,32.01678159897,-80.849964112988
216 EAGLES NEST LN 216.0 EAGLES NEST LN TYBEE ISLAND GA 31328.0,2021,237500.0,0.0,0.13,1998.0,32.01678159897,-80.849964112988
214 EAGLES NEST LN 214.0 EAGLES NEST LN TYBEE ISLAND GA 31328.0,2021,306600.0,394900.0,0.13,1999.0,32.01678159897,-80.849964112988
214 EAGLES NEST LN 214.0 EAGLES NEST LN TYBEE ISLAND GA 31328.0,2021,216500.0,0.0,0.16,1999.0,32.01678159897,-80.849964112988
122 EAGLES NEST DR 122.0 EAGLES NEST DR TYBEE ISLAND GA 31328.0,2021,552200.0,625000.0,0.24,2002.0,32.015162673694,-80.851199438159
105 S CAMPBELL AVE #B 105.0 S CAMPBELL AVE UNIT B TYBEE ISLAND GA 31328.0,2021,258200.0,375000.0,0.11,2003.0,32.016600176476,-80.844942631992
105 S CAMPBELL AVE #A 105.0 S CAMPBELL AVE UNIT A TYBEE ISLAND GA 31328.0,2021,273900.0,372500.0,0.13,2003.0,32.016600176476,-80.844942631992
105 EAGLES NEST DR 105.0 EAGLES NEST DR TYBEE ISLAND GA 31328.0,2021,503800.0,310000.0,1.03,1982.0,32.015162673694,-80.851199438159
17 KINGRY ST 17.0 KINGRY ST TYBEE ISLAND GA 31328.0,2021,328500.0,0.0,0.48,1996.0,32.014727296072,-80.849124792789
11 KINGRY ST 11.0 KINGRY ST TYBEE ISLAND GA 31328.0,2021,276600.0,360000.0,0.1,1999.0,32.014727296072,-80.849124792789
9 KINGRY ST 9.0 KINGRY ST TYBEE ISLAND GA 31328.0,2021,163600.0,0.0,0.1,1950.0,32.014727296072,-80.849124792789
KINGRY KINGRY TYBEE ISLAND GA 31328.0,2021,317600.0,337500.0,0.1,1970.0,32.014727296072,-80.849124792789
3 KINGRY ST 3.0 KINGRY ST TYBEE ISLAND GA 31328.0,2021,202100.0,279000.0,0.1,1981.0,32.014727296072,-80.849124792789
112 S CAMPBELL AVE 112.0 S CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,314400.0,205000.0,0.21,1950.0,32.016600176476,-80.844942631992
4 HODGES ST 4.0 HODGES ST TYBEE ISLAND GA 31328.0,2021,437600.0,455000.0,0.09,2016.0,32.014180518228,-80.849484978639
2 HODGES ST 2.0 HODGES ST TYBEE ISLAND GA 31328.0,2021,265000.0,265000.0,0.53,1955.0,32.014180518228,-80.849484978639
6 HODGES ST 6.0 HODGES ST TYBEE ISLAND GA 31328.0,2021,392200.0,449000.0,0.09,2015.0,32.014180518228,-80.849484978639
116 S CAMPBELL AVE 116.0 S CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,548800.0,0.0,2.48,1968.0,32.016600176476,-80.844942631992
114 S CAMPBELL AVE 114.0 S CAMPBELL AVE TYBEE ISLAND GA 31328.0,2021,513200.0,0.0,0.11,2006.0,32.016600176476,-80.844942631992
7 HODGES ST 7.0 HODGES ST TYBEE ISLAND GA 31328.0,2021,363600.0,450000.0,0.11,2004.0,32.014180518228,-80.849484978639
5 HODGES ST 5.0 HODGES ST TYBEE ISLAND GA 31328.0,2021,412900.0,440000.0,0.1,2006.0,32.014180518228,-80.849484978639
WHITE OAK LN WHITE OAK LN TYBEE ISLAND GA 31328.0,2021,530880.0,485000.0,0.11,2013.0,32.013363493386,-80.850044133035
4 WHITE OAK LN 4.0 WHITE OAK LN TYBEE ISLAND GA 31328.0,2021,590800.0,375000.0,0.11,2006.0,32.013363493386,-80.850044133035
6 WHITE OAK LN 6.0 WHITE OAK LN TYBEE ISLAND GA 31328.0,2021,585300.0,366000.0,0.11,2006.0,32.013363493386,-80.850044133035
8 WHITE OAK LN 8.0 WHITE OAK LN TYBEE ISLAND GA 31328.0,2021,570800.0,95000.0,0.1,2019.0,32.013363493386,-80.850044133035
2 RIVER OAK LN 2.0 RIVER OAK LN TYBEE ISLAND GA 31328.0,2021,582200.0,400000.0,0.11,2006.0,32.013009201012,-80.850319548404
RIVER OAK LN RIVER OAK LN TYBEE ISLAND GA 31328.0,2021,550300.0,94000.0,0.13,2013.0,32.013009201012,-80.850319548404
RIVER OAK LN RIVER OAK LN TYBEE ISLAND GA 31328.0,2021,354600.0,585000.0,0.12,2020.0,32.013009201012,-80.850319548404
3 RIVER OAK LN 3.0 RIVER OAK LN TYBEE ISLAND GA 31328.0,2021,477200.0,400000.0,0.12,2015.0,32.013009201012,-80.850319548404
RIVER OAK LN RIVER OAK LN TYBEE ISLAND GA 31328.0,2021,686600.0,530000.0,0.11,2016.0,32.013009201012,-80.850319548404
1 HODGES ST 1.0 HODGES ST TYBEE ISLAND GA 31328.0,2021,515800.0,339600.0,0.19,2005.0,32.014180518228,-80.849484978639
1 HODGES ST 1.0 HODGES ST TYBEE ISLAND GA 31328.0,2021,489700.0,365000.0,0.22,2005.0,32.014180518228,-80.849484978639
817 FIRST ST #A-1 817.0 FIRST ST UNIT A-1 TYBEE ISLAND GA 31328.0,2021,233500.0,0.0,0.04,1987.0,32.014641373817,-80.847324414756
817 FIRST ST #B-1 817.0 FIRST ST UNIT B-1 TYBEE ISLAND GA 31328.0,2021,238100.0,200000.0,0.03,1987.0,32.014641373817,-80.847324414756
817 FIRST ST #C-1 817.0 FIRST ST UNIT C-1 TYBEE ISLAND GA 31328.0,2021,259800.0,285000.0,0.03,1987.0,32.014641373817,-80.847324414756
817 FIRST ST #D-1 817.0 FIRST ST UNIT D-1 TYBEE ISLAND GA 31328.0,2021,241500.0,265000.0,0.03,1987.0,32.014641373817,-80.847324414756
817 FIRST ST #E-1 817.0 FIRST ST UNIT E-1 TYBEE ISLAND GA 31328.0,2021,231300.0,239000.0,0.04,1987.0,32.014641373817,-80.847324414756
817 FIRST ST #F-1 817.0 FIRST ST UNIT F-1 TYBEE ISLAND GA 31328.0,2021,233300.0,220000.0,0.04,1987.0,32.014641373817,-80.847324414756
817 FIRST ST #A-2 817.0 FIRST ST UNIT A-2 TYBEE ISLAND GA 31328.0,2021,263000.0,103000.0,0.03,1987.0,32.014641373817,-80.847324414756
817 FIRST ST #B-2 817.0 FIRST ST UNIT B-2 TYBEE ISLAND GA 31328.0,2021,259500.0,163000.0,0.04,1987.0,32.014641373817,-80.847324414756
817 FIRST ST #C-2 817.0 FIRST ST UNIT C-2 TYBEE ISLAND GA 31328.0,2021,256900.0,0.0,0.03,1987.0,32.014641373817,-80.847324414756
817 FIRST ST #D-2 817.0 FIRST ST UNIT D-2 TYBEE ISLAND GA 31328.0,2021,261200.0,0.0,0.04,1987.0,32.014641373817,-80.847324414756
817 FIRST ST #E-2 817.0 FIRST ST UNIT E-2 TYBEE ISLAND GA 31328.0,2021,256400.0,235000.0,0.04,1987.0,32.014641373817,-80.847324414756
817 FIRST ST #F-2 817.0 FIRST ST UNIT F-2 TYBEE ISLAND GA 31328.0,2021,230800.0,87700.0,0.03,1987.0,32.014641373817,-80.847324414756
817 FIRST ST #A-3 817.0 FIRST ST UNIT A-3 TYBEE ISLAND GA 31328.0,2021,232900.0,200000.0,0.03,1987.0,32.014641373817,-80.847324414756
817 FIRST ST #B-3 817.0 FIRST ST UNIT B-3 TYBEE ISLAND GA 31328.0,2021,239100.0,68000.0,0.03,1987.0,32.014641373817,-80.847324414756
817 FIRST ST #C-3 817.0 FIRST ST UNIT C-3 TYBEE ISLAND GA 31328.0,2021,262700.0,220000.0,0.04,1987.0,32.014641373817,-80.847324414756
817 FIRST ST #D-3 817.0 FIRST ST UNIT D-3 TYBEE ISLAND GA 31328.0,2021,263600.0,0.0,0.04,1987.0,32.014641373817,-80.847324414756
817 FIRST ST #E-3 817.0 FIRST ST UNIT E-3 TYBEE ISLAND GA 31328.0,2021,230500.0,124500.0,0.03,1987.0,32.014641373817,-80.847324414756
817 FIRST ST #F-3 817.0 FIRST ST UNIT F-3 TYBEE ISLAND GA 31328.0,2021,215000.0,0.0,0.03,1987.0,32.014641373817,-80.847324414756
817 FIRST ST #A-4 817.0 FIRST ST UNIT A-4 TYBEE ISLAND GA 31328.0,2021,236600.0,151900.0,0.04,1987.0,32.014641373817,-80.847324414756
817 FIRST ST #B-4 817.0 FIRST ST UNIT B-4 TYBEE ISLAND GA 31328.0,2021,244400.0,69900.0,0.03,1987.0,32.014641373817,-80.847324414756
817 FIRST ST #C-4 817.0 FIRST ST UNIT C-4 TYBEE ISLAND GA 31328.0,2021,259500.0,265000.0,0.03,1987.0,32.014641373817,-80.847324414756
817 FIRST ST #D-4 817.0 FIRST ST UNIT D-4 TYBEE ISLAND GA 31328.0,2021,289500.0,0.0,0.03,1987.0,32.014641373817,-80.847324414756
817 FIRST ST #E-4 817.0 FIRST ST UNIT E-4 TYBEE ISLAND GA 31328.0,2021,239500.0,45000.0,0.03,1987.0,32.014641373817,-80.847324414756
817 FIRST ST #F-4 817.0 FIRST ST UNIT F-4 TYBEE ISLAND GA 31328.0,2021,192500.0,213000.0,0.03,1987.0,32.014641373817,-80.847324414756
1 FORT AVE 1.0 FORT AVE TYBEE ISLAND GA 31328.0,2021,326300.0,0.0,0.28,1996.0,32.022391055978,-80.850679933995
3 FORT AVE 3.0 FORT AVE TYBEE ISLAND GA 31328.0,2021,435500.0,385000.0,0.3,1998.0,32.022391055978,-80.850679933995
6 FORT AVE 6.0 FORT AVE TYBEE ISLAND GA 31328.0,2021,463000.0,229900.0,0.37,1995.0,32.022391055978,-80.850679933995
8 FORT AVE 8.0 FORT AVE TYBEE ISLAND GA 31328.0,2021,585800.0,209000.0,0.38,2002.0,32.022391055978,-80.850679933995
10 FORT AVE 10.0 FORT AVE TYBEE ISLAND GA 31328.0,2021,458500.0,349000.0,0.4,1995.0,32.022391055978,-80.850679933995
12 FORT AVE 12.0 FORT AVE TYBEE ISLAND GA 31328.0,2021,486200.0,0.0,0.27,2000.0,32.022391055978,-80.850679933995
14 FORT AVE 14.0 FORT AVE TYBEE ISLAND GA 31328.0,2021,678300.0,300000.0,0.27,2000.0,32.022391055978,-80.850679933995
16 FORT AVE 16.0 FORT AVE TYBEE ISLAND GA 31328.0,2021,660900.0,305299.0,0.27,2004.0,32.022391055978,-80.850679933995
18 FORT AVE 18.0 FORT AVE TYBEE ISLAND GA 31328.0,2021,587900.0,24000.0,0.24,2004.0,32.022391055978,-80.850679933995
0 ALGER AVE 0.0 ALGER AVE TYBEE ISLAND GA 31328.0,2021,169300.0,0.0,0.4,2020.0,32.021782338554,-80.84901224519
71 SOLOMON AVE 71.0 SOLOMON AVE TYBEE ISLAND GA 31328.0,2021,304000.0,260000.0,0.21,1965.0,32.021525849946,-80.853654091827
63 SOLOMON AVE 63.0 SOLOMON AVE TYBEE ISLAND GA 31328.0,2021,110700.0,244000.0,0.07,1950.0,32.021525849946,-80.853654091827
28 NAYLOR AVE 28.0 NAYLOR AVE TYBEE ISLAND GA 31328.0,2021,550300.0,135000.0,0.19,2019.0,32.017997502368,-80.848516559854
26 NAYLOR AVE 26.0 NAYLOR AVE TYBEE ISLAND GA 31328.0,2021,276700.0,85000.0,0.16,1982.0,32.017997502368,-80.848516559854
20 NAYLOR AVE 20.0 NAYLOR AVE TYBEE ISLAND GA 31328.0,2021,543100.0,612000.0,0.16,2014.0,32.017997502368,-80.848516559854
7 LIGHTHOUSE LN 7.0 LIGHTHOUSE LN TYBEE ISLAND GA 31328.0,2021,454000.0,30000.0,0.16,1998.0,32.018231281741,-80.849541914544
9 LIGHTHOUSE LN 9.0 LIGHTHOUSE LN TYBEE ISLAND GA 31328.0,2021,539600.0,310000.0,0.16,2003.0,32.018231281741,-80.849541914544
6 LULLWATER RD 6.0 LULLWATER RD TYBEE ISLAND GA 31328.0,2021,246200.0,0.0,0.15,1977.0,32.01782965254,-80.849502073905
11 LIGHTHOUSE LN 11.0 LIGHTHOUSE LN TYBEE ISLAND GA 31328.0,2021,446000.0,446000.0,0.16,1997.0,32.018231281741,-80.849541914544
2 LIGHTHOUSE LN 2.0 LIGHTHOUSE LN TYBEE ISLAND GA 31328.0,2021,292100.0,259000.0,0.17,1991.0,32.018231281741,-80.849541914544
4 LULLWATER RD 4.0 LULLWATER RD TYBEE ISLAND GA 31328.0,2021,423800.0,196350.0,0.16,1979.0,32.01782965254,-80.849502073905
10 LIGHTHOUSE LN #A 10.0 LIGHTHOUSE LN UNIT A TYBEE ISLAND GA 31328.0,2021,205800.0,0.0,0.1,1988.0,32.018231281741,-80.849541914544
10 LIGHTHOUSE LN 10.0 LIGHTHOUSE LN TYBEE ISLAND,2021,196700.0,175000.0,0.09,1988.0,32.018231281741,-80.849541914544
825 FIRST ST 825.0 FIRST ST TYBEE ISLAND GA 31328.0,2021,228600.0,261000.0,0.16,1986.0,32.014641373817,-80.847324414756
2 LULLWATER RD 2.0 LULLWATER RD TYBEE ISLAND GA 31328.0,2021,356400.0,0.0,0.15,1985.0,32.01782965254,-80.849502073905
819 FIRST ST 819.0 FIRST ST TYBEE ISLAND GA 31328.0,2021,387000.0,0.0,0.19,1980.0,32.014641373817,-80.847324414756
11 CARPENTER RD 11.0 CARPENTER RD TYBEE ISLAND GA 31328.0,2021,397500.0,333000.0,0.17,1987.0,32.019577135363,-80.848928544195
9 CARPENTER RD 9.0 CARPENTER RD TYBEE ISLAND GA 31328.0,2021,332600.0,320000.0,0.16,1987.0,32.019577135363,-80.848928544195
7 CARPENTER RD 7.0 CARPENTER RD TYBEE ISLAND GA 31328.0,2021,298200.0,78900.0,0.16,1987.0,32.019577135363,-80.848928544195
5 CARPENTER RD 5.0 CARPENTER RD TYBEE ISLAND GA 31328.0,2021,415300.0,0.0,0.16,1987.0,32.019577135363,-80.848928544195
